DATE,REEF,SITE,RESEARCH_SITE,BLEACHING_SURFACE_1,BLEACHING_POPULATION_1,DAMAGE_ANCHOR_1,DAMAGE_DYNAMITE_1,DAMAGE_OTHER_1,DISEASE_COLONIES_1,DISEASE_POPULATION_1,SCARS_COTS_1,SCARS_DRUPELLA_1,SCARS_UNKNOWN_1,FISHINGLINE_1,TRASH_FISHNETS_1,TRASH_GENERAL_1,RARE_ANIMALS_1,BLEACHING_SURFACE_2,BLEACHING_POPULATION_2,DAMAGE_ANCHOR_2,DAMAGE_DYNAMITE_2,DAMAGE_OTHER_2,DISEASE_COLONIES_2,DISEASE_POPULATION_2,SCARS_COTS_2,SCARS_DRUPELLA_2,SCARS_UNKNOWN_2,FISHINGLINE_2,TRASH_FISHNETS_2,TRASH_GENERAL_2,RARE_ANIMALS_2,BLEACHING_SURFACE_3,BLEACHING_POPULATION_3,DAMAGE_ANCHOR_3,DAMAGE_DYNAMITE_3,DAMAGE_OTHER_3,DISEASE_COLONIES_3,DISEASE_POPULATION_3,SCARS_COTS_3,SCARS_DRUPELLA_3,SCARS_UNKNOWN_3,FISHINGLINE_3,TRASH_FISHNETS_3,TRASH_GENERAL_3,RARE_ANIMALS_3,BLEACHING_SURFACE_4,BLEACHING_POPULATION_4,DAMAGE_ANCHOR_4,DAMAGE_DYNAMITE_4,DAMAGE_OTHER_4,DISEASE_COLONIES_4,DISEASE_POPULATION_4,SCARS_COTS_4,SCARS_DRUPELLA_4,SCARS_UNKNOWN_4,FISHINGLINE_4,TRASH_FISHNETS_4,TRASH_GENERAL_4,RARE_ANIMALS_4
15/02/2012 9:05,Peel Island,Peel Island East,1,25,1,0,0,0,0,0,0,0,4,2,0,1,0,60,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,60,3,0,0,0,0,0,0,0,1,0,1,0,0
2/09/2018 10:15,Peel Island,Peel Island North,1,39,15,0,0,1,0,0,0,0,0,0,0,2,4,25,10,0,0,1,0,0,0,0,2,1,0,3,0,25,10,0,0,1,0,0,0,0,1,2,0,0,0,22,5,1,0,2,0,0,0,0,0,2,0,3,0
16/08/2009 0:00,Peel Island,Peel Island North,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/04/2016 10:00,Peel Island,Peel Island North,1,60,30,0,0,2,0,0,0,0,0,0,0,0,0,30,25,0,0,1,0,0,0,0,0,0,0,0,0,40,10,0,0,2,0,0,0,0,0,0,0,0,0,25,10,0,0,1,0,0,0,0,0,0,0,0,0
18/11/2015 10:20,Peel Island,Peel Island North,1,33,5,1,0,3,0,0,0,0,6,0,0,0,0,31,10,4,0,0,0,0,0,0,3,0,0,0,0,43,5,4,0,2,0,0,0,0,3,0,0,0,0,58,10,1,0,0,0,0,0,0,1,0,0,0,0
8/09/2010 0:00,Peel Island,Peel Island North,1,56,0,0,0,0,0,0,0,0,1,3,0,1,0,25,1,0,0,0,0,0,0,0,1,3,0,0,0,26,1,0,0,0,0,0,0,0,3,10,0,0,2,20,3,0,0,0,0,0,0,0,0,9,0,0,1
20/01/2013 7:30,Peel Island,Peel Island North,1,65,1,0,0,0,0,0,0,0,0,0,0,0,0,53,1,0,0,0,0,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/02/2012 13:06,Peel Island,Peel Island North,1,55,2,0,0,1,0,0,0,0,3,0,0,0,0,22,5,0,0,0,0,0,0,0,1,0,0,0,0,18,1,0,0,0,0,0,0,0,3,0,0,0,0,36,3,0,0,0,3,0,0,0,2,0,1,0,0
25/11/2017 9:30,Peel Island,Peel Island North,1,30,35,0,0,1,0,0,0,0,0,0,0,1,0,36,10,0,0,0,0,0,0,2,0,0,0,0,0,9,20,0,0,0,0,0,0,0,0,0,0,0,0,46,15,0,0,0,0,0,0,0,0,0,0,0,0
23/10/2013 8:10,Peel Island,Peel Island North,1,75,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0
20/11/2016 8:30,Peel Island,Peel Island North,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,80,5,0,0,2,0,0,0,0,0,2,0,0,0
6/10/2015 13:30,Peel Island,Peel Island Northeast,1,61,10,0,0,1,0,0,0,0,2,0,0,1,0,43,20,0,0,0,0,0,0,0,0,0,0,1,0,36,10,0,0,0,0,0,0,0,0,0,0,1,0,30,5,0,0,0,0,0,0,0,0,0,0,1,0
22/11/2016 9:30,Peel Island,Peel Island Northeast,1,56,5,0,0,0,0,2,0,0,0,2,0,0,0,26,5,0,0,0,0,0,0,0,3,0,0,0,0,13,5,0,0,0,0,3,0,0,2,0,0,1,0,52,7,0,0,0,0,9,0,0,0,0,0,0,0
6/06/2019 11:30,Peel Island,Peel Island Northeast,1,12,1,0,0,0,0,0,0,0,1,0,0,0,0,35,2,0,0,0,0,0,0,0,0,1,0,5,0,45,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24/06/2014 11:30,Peel Island,Peel Island Northeast,1,28,1,0,0,3,0,0,0,1,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,2,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
15/11/2017 11:30,Peel Island,Peel Island Northeast,1,5,1,0,0,0,1,0,0,0,0,0,0,0,0,15,5,0,0,1,0,0,0,0,0,0,0,0,0,50,5,0,0,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0
12/09/2015 11:25,Shag Rock Island,Shag Rock East,1,5,5,0,0,8,4,0,1,1,0,0,0,0,0,25,5,0,0,8,3,0,0,2,0,0,0,0,1,15,1,0,0,4,1,0,1,2,0,0,0,0,0,10,1,0,0,10,0,0,1,5,1,0,0,0,0
10/09/2017 12:30,Shag Rock Island,Shag Rock East,1,23,2,0,0,3,0,0,0,0,7,0,0,0,0,10,2,0,0,2,1,2,0,0,3,2,0,0,0,25,2,0,0,4,2,2,0,0,2,2,0,0,0,20,1,0,0,5,2,2,0,2,4,0,0,0,0
24/08/2013 12:30,Shag Rock Island,Shag Rock East,1,29,5,0,0,1,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,13,0,0,0,0,2,0,0,0,3,4,0,0,0
13/10/2012 14:45,Shag Rock Island,Shag Rock East,1,26,20,0,0,3,0,0,0,1,4,1,1,1,0,14,5,0,0,5,0,0,0,1,0,0,0,0,0,30,10,0,0,2,0,0,0,0,2,0,0,0,0,59,0,0,0,0,0,0,0,0,5,0,0,0,1
9/10/2016 9:30,Shag Rock Island,Shag Rock East,1,15,10,0,0,4,0,0,0,2,4,0,0,0,0,20,5,0,0,1,3,0,0,2,3,1,0,0,0,30,5,0,0,5,0,0,0,1,1,0,0,0,0,30,20,0,0,5,0,0,0,2,4,1,0,0,0
22/08/2010 0:00,Shag Rock Island,Shag Rock East,1,40,3,0,0,0,1,0,0,0,0,0,0,0,0,25,2,0,0,0,2,0,0,0,0,0,0,0,0,47,2,0,0,0,0,0,0,0,0,2,0,0,0,90,2,0,0,0,0,0,0,0,0,2,0,0,0
14/12/2008 0:00,Shag Rock Island,Shag Rock East,1,30,10,1,0,5,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/08/2018 10:00,Shag Rock Island,Shag Rock East,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,2,2,1,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0
6/03/2016 13:50,Shag Rock Island,Shag Rock East,1,40,10,0,0,3,0,0,0,0,5,3,0,0,0,68,10,2,0,4,0,0,0,0,2,1,0,0,0,48,5,2,0,3,0,0,0,0,3,3,0,0,0,90,2,0,0,3,0,0,0,0,1,0,1,0,1
26/11/2011 12:30,Shag Rock Island,Shag Rock East,1,10,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
16/07/2009 0:00,Shag Rock Island,Shag Rock East,1,10,1,0,0,2,1,0,0,0,2,1,0,0,1,30,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0
12/09/2015 11:25,Shag Rock Island,Shag Rock East,1,5,5,0,0,8,4,0,1,1,0,0,0,0,0,25,5,0,0,8,3,0,0,2,0,0,0,0,1,15,1,0,0,4,1,0,1,2,0,0,0,0,0,10,1,0,0,10,0,0,1,5,1,0,0,0,0
22/11/2014 15:00,Shag Rock Island,Shag Rock East,1,35,5,0,0,0,0,0,0,0,6,0,0,0,0,50,5,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,1,40,5,0,0,1,0,0,0,0,0,2,0,0,1
26/08/2018 11:45,Shag Rock Island,Shag Rock West,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,2,1,0,0,0,0
6/03/2016 10:50,Shag Rock Island,Shag Rock West,1,25,2,2,0,2,0,0,0,0,2,1,0,0,0,33,5,2,0,2,0,0,0,0,0,0,0,0,1,13,2,4,0,2,0,0,0,0,2,0,0,0,0,35,2,7,0,2,0,0,0,0,1,4,0,7,0
7/10/2010 0:00,Shag Rock Island,Shag Rock West,1,0,0,0,0,5,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,6,1,0,0,0
24/08/2013 14:00,Shag Rock Island,Shag Rock West,1,5,5,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
9/10/2016 8:00,Shag Rock Island,Shag Rock West,1,30,15,0,0,5,0,0,0,0,0,0,0,0,0,15,1,0,0,3,0,0,0,0,1,0,0,0,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,50,20,0,0,5,0,0,0,0,2,1,0,0,0
13/10/2012 13:00,Shag Rock Island,Shag Rock West,1,25,5,0,0,9,0,0,0,0,0,0,0,0,1,34,50,0,0,4,0,0,0,0,0,0,0,0,0,61,40,0,0,5,0,0,0,0,0,0,0,0,0,43,50,0,0,12,0,0,0,0,2,0,0,0,0
10/09/2017 12:30,Shag Rock Island,Shag Rock West,1,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0
16/07/2009 0:00,Shag Rock Island,Shag Rock West,1,0,0,4,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,5
26/11/2011 14:15,Shag Rock Island,Shag Rock West,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,3,0,0,1,4,1,0,0,0,0,0,1,0,1,2,0,0,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0
12/09/2015 8:50,Shag Rock Island,Shag Rock West,1,29,25,0,0,14,6,0,0,0,9,2,0,0,0,39,10,0,0,1,0,0,0,1,11,0,0,0,0,19,10,0,0,13,3,0,0,1,3,0,0,3,0,30,5,0,0,5,0,0,0,0,2,1,0,1,0
22/11/2014 12:55,Shag Rock Island,Shag Rock West,1,35,5,0,0,0,0,0,0,1,3,0,0,0,2,100,5,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,70,5,0,0,6,0,0,0,1,2,0,0,0,0
30/06/2018 8:00,St Helena,Palindrome,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/01/2018 12:50,St Helena,Palindrome,1,70,1,0,0,0,0,0,0,0,0,0,0,0,0,87,2,0,0,0,0,0,0,0,0,0,0,0,1,62,2,0,0,0,0,0,0,0,1,0,0,0,0,59,2,0,0,0,0,0,0,0,1,0,0,0,0
30/06/2018 9:15,St Helena,Palindrome,1,10,0,0,0,0,0,0,0,0,1,0,0,0,0,20,1,0,0,0,0,0,0,0,2,0,0,0,0,50,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23/06/2019 12:10,St Helena,Palindrome,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/07/2019 11:30,St Helena,Ray of Sunshine,1,50,15,0,0,2,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,52,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30/06/2018 11:20,St Helena,Ray of Sunshine,1,35,2,0,0,0,0,0,0,0,2,0,0,0,0,60,2,0,0,1,0,0,0,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,2,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0
22/05/2019 9:00,St Helena,Ray of Sunshine,1,63,5,0,0,0,0,0,0,0,0,0,0,0,0,53,5,0,0,0,0,0,0,0,0,0,0,0,0,63,2,0,0,0,0,0,0,0,0,0,0,1,0,80,2,0,0,0,0,0,0,0,0,0,0,0,0
8/01/2018 12:50,St Helena,Ray of Sunshine,1,45,70,0,0,0,0,0,0,0,1,0,0,0,0,42,60,0,0,1,0,0,0,0,0,0,0,0,0,43,40,0,0,1,0,0,0,0,0,0,0,0,0,33,50,0,0,0,0,0,0,0,0,0,0,0,0
24/07/2019 14:00,Wavebreak Island,Wavebreak Island North,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0
