DATE,REEF,SITE,RESEARCH_SITE,SUBSTRATE_000,SUBSTRATE_001,SUBSTRATE_002,SUBSTRATE_003,SUBSTRATE_004,SUBSTRATE_005,SUBSTRATE_006,SUBSTRATE_007,SUBSTRATE_008,SUBSTRATE_009,SUBSTRATE_010,SUBSTRATE_011,SUBSTRATE_012,SUBSTRATE_013,SUBSTRATE_014,SUBSTRATE_015,SUBSTRATE_016,SUBSTRATE_017,SUBSTRATE_018,SUBSTRATE_019,SUBSTRATE_020,SUBSTRATE_021,SUBSTRATE_022,SUBSTRATE_023,SUBSTRATE_024,SUBSTRATE_025,SUBSTRATE_026,SUBSTRATE_027,SUBSTRATE_028,SUBSTRATE_029,SUBSTRATE_030,SUBSTRATE_031,SUBSTRATE_032,SUBSTRATE_033,SUBSTRATE_034,SUBSTRATE_035,SUBSTRATE_036,SUBSTRATE_037,SUBSTRATE_038,SUBSTRATE_039,SUBSTRATE_040,SUBSTRATE_041,SUBSTRATE_042,SUBSTRATE_043,SUBSTRATE_044,SUBSTRATE_045,SUBSTRATE_046,SUBSTRATE_047,SUBSTRATE_048,SUBSTRATE_049,SUBSTRATE_050,SUBSTRATE_051,SUBSTRATE_052,SUBSTRATE_053,SUBSTRATE_054,SUBSTRATE_055,SUBSTRATE_056,SUBSTRATE_057,SUBSTRATE_058,SUBSTRATE_059,SUBSTRATE_060,SUBSTRATE_061,SUBSTRATE_062,SUBSTRATE_063,SUBSTRATE_064,SUBSTRATE_065,SUBSTRATE_066,SUBSTRATE_067,SUBSTRATE_068,SUBSTRATE_069,SUBSTRATE_070,SUBSTRATE_071,SUBSTRATE_072,SUBSTRATE_073,SUBSTRATE_074,SUBSTRATE_075,SUBSTRATE_076,SUBSTRATE_077,SUBSTRATE_078,SUBSTRATE_079,SUBSTRATE_080,SUBSTRATE_081,SUBSTRATE_082,SUBSTRATE_083,SUBSTRATE_084,SUBSTRATE_085,SUBSTRATE_086,SUBSTRATE_087,SUBSTRATE_088,SUBSTRATE_089,SUBSTRATE_090,SUBSTRATE_091,SUBSTRATE_092,SUBSTRATE_093,SUBSTRATE_094,SUBSTRATE_095,SUBSTRATE_096,SUBSTRATE_097,SUBSTRATE_098,SUBSTRATE_099,SUBSTRATE_100,SUBSTRATE_101,SUBSTRATE_102,SUBSTRATE_103,SUBSTRATE_104,SUBSTRATE_105,SUBSTRATE_106,SUBSTRATE_107,SUBSTRATE_108,SUBSTRATE_109,SUBSTRATE_110,SUBSTRATE_111,SUBSTRATE_112,SUBSTRATE_113,SUBSTRATE_114,SUBSTRATE_115,SUBSTRATE_116,SUBSTRATE_117,SUBSTRATE_118,SUBSTRATE_119,SUBSTRATE_120,SUBSTRATE_121,SUBSTRATE_122,SUBSTRATE_123,SUBSTRATE_124,SUBSTRATE_125,SUBSTRATE_126,SUBSTRATE_127,SUBSTRATE_128,SUBSTRATE_129,SUBSTRATE_130,SUBSTRATE_131,SUBSTRATE_132,SUBSTRATE_133,SUBSTRATE_134,SUBSTRATE_135,SUBSTRATE_136,SUBSTRATE_137,SUBSTRATE_138,SUBSTRATE_139,SUBSTRATE_140,SUBSTRATE_141,SUBSTRATE_142,SUBSTRATE_143,SUBSTRATE_144,SUBSTRATE_145,SUBSTRATE_146,SUBSTRATE_147,SUBSTRATE_148,SUBSTRATE_149,SUBSTRATE_150,SUBSTRATE_151,SUBSTRATE_152,SUBSTRATE_153,SUBSTRATE_154,SUBSTRATE_155,SUBSTRATE_156,SUBSTRATE_157,SUBSTRATE_158,SUBSTRATE_159,MACROALGAE_1,MACROALGAE_2,MACROALGAE_3,MACROALGAE_4
26/11/2011 0:00,Shag Rock Island,Shag Rock East,1,RCTA,RCTA,RCTA,RCTA,SI,RCTA,SC,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,OT,RCTA,RCTA,RCTA,OT,RCTA,RCTA,RCTA,RCTA,RCTA,SC,SC,SC,SC,SC,SC,SC,RCTA,RCTA,RCTA,RCTA,RCTA,OT,RCCA,HCBR,NIA,RCTA,SPE,RCTA,RCTA,RCTA,NIA,NIA,HCBR,SPE,HCBR,HCBR,RCTA,SI,SCL,RCTA,RCTA,NIA,NIA,RCTA,RCTA,RCTA,NIA,NIA,NIA,NIA,SC,SC,SC,SC,RCTA,RCTA,RCTA,RCTA,SCL,RCTA,HCE,RCTA,RCTA,HCE,RCTA,NIA,RCTA,NIA,SC,NIA,SCL,RCTA,HCE,RCTA,HCBR,RCTA,RCTA,RCTA,RCTA,NIA,RCCA,SC,SC,RCTA,NIA,SCL,RCTA,HCF,RCTA,RCTA,RCTA,SC,HCE,RCTA,NIA,HCE,HCBR,SC,RCTA,RCTA,RCCA,HCE,RCCA,RCCA,RCTA,RCTA,RCTA,HCBR,NIA,RCTA,HCBR,SCL,RCTA,RCTA,RCTA,NIA,SCL,RCTA,NIA,RCTA,NIA,SD,NIA,RCTA,NIA,HCE,RCTA,SI,OT,SC,SD,HCE,RCTA,SC,HCE,NIA,RCTA,RCTA,RCTA,RCCA,2,1,0,2
6/03/2016 0:00,Shag Rock Island,Shag Rock East,1,RCTA,RCTA,RCTA,RCTA,RB,RCTA,RC,RCTA,RB,RB,RB,RB,RB,SCL,RB,RB,SPE,SPE,NIA,RCTA,RCTA,RCTA,RCTA,RCTA,RCCA,NIA,HCE,NIA,RCTA,NIA,NIA,RCTA,SD,RCTA,RCTA,RB,RCTA,RCCA,SD,RCTA,RCTA,RCTA,RCTA,SP,SD,SD,SD,RCTA,RCTA,RCTA,RB,RB,RB,RCTA,RCTA,NIA,RB,SD,RCTA,RB,RCTA,RCTA,NIA,RCTA,HCF,RCTA,RCTA,HCE,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,NIA,NIA,RCCA,RCTA,RB,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,NIA,NIA,RCTA,RCTA,RCTA,RCTA,RCTA,NIA,NIA,NIA,RCTA,RCTA,NIA,RCTA,HCBR,RCTA,NIA,RCTA,RCTA,RCTA,RCTA,RCTA,NIA,RCTA,RCTA,RCTA,SCL,RCTA,RCTA,RCTA,RCTA,RCTA,NIA,HCBR,RCTA,RCTA,HCE,NIA,SCL,RCTA,RCTA,RCTA,RCTA,NIA,RCTA,RCTA,RCTA,RCTA,RCTA,HCBR,RCTA,RCTA,RCTA,RCTA,HCBR,RCTA,RCTA,RCTA,NIA,RCTA,RCTA,RCTA,RCTA,RCTA,NIA,RCTA,NIA,RCTA,RCTA,RCTA,0,0,0,0
10/09/2017 0:00,Shag Rock Island,Shag Rock East,1,RB,SPE,SPE,HCE,RCTA,RCTA,HC,RCTA,NIA,NIA,SD,SD,NIA,SD,SD,RB,RB,RB,RCTA,NIA,NIA,NIA,RB,SD,HCE,RB,OT,OT,SC,RB,NIA,SD,RB,RB,RB,RCTA,RCTA,OT,OT,OT,HCBR,OT,OT,RB,OT,OT,OT,NIA,NIA,HC,NIA,RCCA,HCM,RCTA,RCTA,RCTA,HCBR,RCTA,RCTA,HCBR,RCTA,RCTA,RCTA,RCTA,RCTA,HCE,NIA,NIA,HCE,HCF,NIA,NIA,HCBR,HCE,NIA,RCTA,HC,HCP,RCTA,RCTA,RCCA,NIA,NIA,NIA,NIA,HCE,RCTA,RCTA,RCTA,RCTA,HCBR,HCP,RCTA,HC,RCTA,RCTA,SC,RCTA,RCTA,HC,RCTA,HCBR,NIA,RCTA,SC,RCTA,RCTA,RCTA,SC,RCTA,RCTA,RCTA,HCBR,HCBR,OT,RCTA,HC,HC,SC,RCTA,RCTA,HC,RCTA,RCTA,SC,RCTA,SC,SC,RCTA,HCBR,RCTA,SC,HCE,NIA,HCE,RB,HCE,HCBR,RCTA,RCTA,HCE,RCTA,RCTA,SC,RCTA,RCTA,HCBR,SC,SC,RCTA,RCTA,SC,SC,SC,HCBR,HCE,HCE,HCE,HCE,HC,0,0,0,0
13/10/2012 0:00,Shag Rock Island,Shag Rock East,1,NIA,SCL,RCTA,HC,NIA,NIA,RCTA,RCTA,NIA,NIA,RCTA,RCTA,NIA,NIA,NIA,HCF,HCF,HCB,NIA,HCB,HCB,NIA,NIA,HCF,NIA,NIA,HCB,NIA,NIA,NIA,NIA,NIA,NIA,HC,OT,NIA,NIA,NIA,HCE,HC,RCTA,NIA,NIA,RCTA,NIA,NIA,NIA,RCTA,RCTA,RCTA,NIA,RCTA,NIA,RCTA,SPE,RCTA,RCTA,RKCNIA,RCTA,RCTA,NIA,NIA,HCE,SPE,NIA,NIA,HCB,HCE,NIA,NIA,RCTA,RCTA,RCTA,RCTA,OT,HCE,RCTA,RCTA,RKC,NIA,NIA,NIA,RCTA,HCE,SC,RCTA,RCTA,SC,HCE,SC,RCTA,SC,NIA,HCB,HCF,NIA,HCE,RCTA,RCTA,RCTA,RCTA,RCTA,HCE,RCTA,RCTA,RCTA,RCTA,RCTA,NIA,NIA,HCF,RCTA,RCTA,NIA,NIA,RCTA,NIA,NIA,NIA,RCTA,NIA,SPE,HCM,RCTA,NIA,RCTA,HCF,HCF,HCF,HCF,HCE,RCTA,OT,RCTA,SPE,NIA,RCTA,NIA,NIA,RCTA,HCF,RCTA,NIA,RCTA,NIA,NIA,NIA,RCTA,RCTA,NIA,RCTA,HCF,RCTA,SPE,NIA,RCTA,NIA,NIA,NIA,NIA,0,0,0,1
14/12/2008 0:00,Shag Rock Island,Shag Rock East,1,NIA,NIA,RB,NIA,OT,NIA,RB,OT,OT,NIA,SD,RB,RB,NIA,RB,SD,RB,OT,NIA,RB,OT,OT,HCBR,SD,HCP,HCP,OT,HCBR,OT,HCBR,NIA,HCBR,NIA,HCE,RB,OT,OT,OT,NIA,RB,OT,OT,HCBR,HCBR,NIA,NIA,OT,OT,NIA,OT,OT,OT,OT,OT,NIA,OT,SP,OT,OT,OT,SPE,OT,OT,OT,OT,NIA,SPE,NIA,NIA,OT,NIA,NIA,HCM,RB,NIA,NIA,NIA,HCBR,OT,OT,SPE,RB,RB,RB,NIA,OT,OT,HCE,NIA,OT,OT,NIA,NIA,NIA,NIA,HCF,NIA,OT,SD,HCF,HCE,OT,OT,OT,OT,NIA,SC,OT,HCE,NIA,HCF,OT,HCBR,NIA,OT,NIA,NIA,RB,RB,NIA,NIA,NIA,OT,OT,NIA,SC,NIA,NIA,OT,OT,HCF,SC,HCBR,HCBR,OT,HCBR,NIA,NIA,SPE,SC,SC,OT,OT,HCBR,NIA,NIA,HCBR,NIA,RB,HCBR,OT,OT,RB,RB,OT,RB,SD,HCBR,NIA,SD,0,0,0,0
26/08/2018 0:00,Shag Rock Island,Shag Rock East,1,SPE,RCTA,RCTA,NIA,NIA,NIA,SD,RB,RB,SPE,RB,RB,HCBR,RCTA,RCTA,SPE,SC,OT,RB,RB,HCF,OT,RCTA,RCTA,RB,OT,OT,OT,RCTA,RCTA,RCTA,OT,RB,RB,OT,RCTA,OT,OT,OT,OT,HCBR,OT,OT,RCCA,OT,RCTA,SD,OT,SCZ,RB,SC,RCCA,SCL,RCCA,RCTA,SC,HCBR,RCTA,HCBR,RCTA,HCE,RCTA,NIA,RCTA,SC,HCBR,RCTA,RCTA,RCTA,NIA,RCTA,NIA,RKCTA,HCBR,RCCA,RKC,RCTA,RKCTA,HCP,NIA,HCF,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,HCBR,RCTA,RCTA,RCTA,NIA,RCTA,HCBR,RCTA,RCTA,SC,RCTA,HCBR,RCTA,RCTA,SC,RCTA,RCTA,RCTA,SC,RCTA,RCTA,HCBR,HCE,HCBR,SC,HCBR,RCTA,RCTA,HCBR,RCTA,RCTA,HCBR,RCTA,SC,RCTA,SC,RCTA,RCTA,RCTA,SC,HCE,RCTA,HCE,HCBR,HCE,RCTA,RCTA,SC,OT,RCTA,RCTA,SC,SC,OT,SC,RCTA,RCTA,SC,RCTA,RCTA,RCTA,HCBR,SC,RCTA,RCTA,HCE,RCTA,SC,SC,SC,HCBR,SC,SC,0,0,0,0
12/09/2015 0:00,Shag Rock Island,Shag Rock East,1,SC,RCTA,RC,HCBR,OT,SC,RC,SC,RB,HCBR,RC,HCB,SC,SC,RCTA,HCE,HCBR,RC,RCTA,HCBR,HCE,HCE,HCE,RCTA,RCTA,SC,RCTA,RCTA,HCBR,HCBR,HCE,RCTA,HCE,HCBR,SC,HCF,RCTA,HCBR,RCTA,SC,SC,RCTA,RCTA,RCTA,RCTA,RCTA,HCBR,RC,RC,OT,SPE,RCTA,RCTA,RCTA,HCE,RCTA,RCTA,OT,RC,RCTA,RCTA,HCE,RCTA,HCBR,RCTA,RCTA,RC,HCBR,RCTA,HCE,OT,OT,RCTA,HCBR,HCBR,RCTA,RCTA,RCTA,HCBR,HCBR,SC,HCBR,RC,SC,RCTA,HCE,RCTA,RCTA,RCTA,RCTA,HCBR,HCBR,HCM,SC,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,HCBR,OT,OT,RCTA,OT,RC,HCBR,RCTA,RCTA,RCTA,OT,SC,SC,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,SC,RC,HCE,HCBR,HCE,OT,RCTA,OT,RCTA,SCL,OT,HCE,HC,HCE,SC,HCE,HCBR,OT,HCE,RCTA,HCBR,RCTA,SC,SC,SC,SC,HCBR,RCTA,SC,SC,SC,RCTA,OT,RCTA,8,0,0,0
9/10/2016 0:00,Shag Rock Island,Shag Rock East,1,RB,RB,RB,RB,RCTA,OT,OT,HCE,HCBR,OT,HCE,HCBR,OT,RB,RB,RB,OT,OT,RCTA,RB,OT,OT,OT,HCE,RCTA,OT,HCE,OT,RB,OT,OT,OT,OT,OT,OT,OT,RCTA,HCBR,OT,OT,OT,OT,OT,HCBR,HCE,RCTA,HCE,SC,NIA,RCTA,NIA,RCTA,OT,RCTA,HCBR,RCTA,NIA,NIA,HCM,NIA,NIA,NIA,NIA,HCP,HCP,NIA,HCBR,HCE,HC,HCE,HCBR,NIA,NIA,HCP,RCTA,NIA,NIA,NIA,NIA,RCTA,RCTA,NIA,RB,NIA,RCTA,NIA,HCP,NIA,RCTA,RCTA,HCE,SC,HCBR,NIA,RCTA,RCTA,HCBR,RCTA,NIA,RCTA,RCTA,SC,RCTA,RCTA,NIA,SC,SC,OT,RCTA,RCTA,HCBR,SC,RCTA,RCTA,RCTA,SC,NIA,NIA,RCTA,HCBR,SC,SC,SC,RCTA,RCTA,HCF,RCTA,RCTA,SC,RCTA,RCTA,RCTA,NIA,HCE,SC,RCTA,RCTA,RCTA,SC,RCTA,HCBR,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,HCE,RCTA,HCE,RCTA,RCTA,HCE,SC,0,0,0,0
24/08/2013 0:00,Shag Rock Island,Shag Rock East,1,RCTA,RCTA,SC,RCTA,NIA,NIA,RCTA,NIA,RCTA,RCTA,SCL,RCTA,NIA,NIA,SCL,NIA,HCE,HCE,HCE,RCTA,RCTA,RCTA,SP,RCTA,RCTA,NIA,RCTA,RCTA,NIA,NIA,RCTA,NIA,NIA,RCTA,RCTA,SC,HC,RCTA,NIA,RCTA,RCTA,RCTA,OT,OT,OT,OT,OT,RB,RCTA,RCTA,RCTA,RCTA,HCE,RCTA,SPE,RCTA,RCTA,OT,OT,NIA,HCBR,SCL,HCE,HCBR,RCTA,SC,HC,SPE,RCTA,RCTA,NIA,HCBR,RCTA,OT,OT,OT,RCTA,NIA,NIA,RCTA,HCBR,RCTA,NIA,NIA,RCTA,RCTA,RCTA,NIA,RCTA,SC,NIA,NIA,RCTA,NIA,RCTA,RCTA,RCTA,RCTA,NIA,RCTA,NIA,NIA,NIA,RCTA,NIA,HCBR,SC,HCE,HCE,RCTA,RCTA,RCTA,RCTA,SC,RCTA,RCTA,SC,NIA,NIA,SC,RCTA,NIA,RCTA,SC,NIA,NIA,NIA,RCTA,RCTA,NIA,NIA,RCTA,RCTA,SC,RCTA,NIA,NIA,RCTA,HCP,RCTA,RCTA,SC,RCTA,RCTA,RCTA,SC,HCE,HCE,RCCA,NIA,RCTA,RCTA,HC,HC,HC,SC,RCTA,SC,SC,SC,0,0,0,0
22/08/2010 0:00,Shag Rock Island,Shag Rock East,1,RCTA,RCTA,RCTA,RCTA,NIA,RCTA,NIA,NIA,RCTA,RCTA,NIA,NIA,RCTA,SCL,NIA,RCTA,RCTA,HCP,RCTA,HCP,SCL,RCTA,RCCA,HCE,NIA,RCTA,RCTA,NIA,RCTA,HCBR,RCTA,RCTA,RCTA,SCL,SCL,RCTA,RCTA,SC,RCTA,RCTA,OT,OT,SPE,HC,OT,RCTA,NIA,RCTA,RCTA,NIA,RCTA,OT,OT,OT,OT,OT,OT,OT,OT,OT,RCTA,OT,OT,HCBR,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,HCBR,HC,RCTA,RCTA,SPE,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,NIA,NIA,NIA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,HCBR,RCTA,RCTA,RCTA,RCTA,SC,RCTA,RCTA,HCP,RCTA,RCTA,RCTA,RCTA,SC,RCTA,RCTA,SC,RCTA,HC,RCTA,RCTA,RCTA,RCTA,SC,RCTA,RCTA,RCTA,SC,RCTA,SC,RCTA,RCTA,NIA,SC,SC,SC,SC,RCTA,RCTA,RCTA,SC,HCE,RCTA,RCTA,RCTA,RCTA,NIA,NIA,RCTA,RCTA,RCTA,RCTA,NIA,HCP,HCP,HCP,HCE,RCTA,RCTA,HCBR,RCTA,RC,HC,RCTA,0,0,0,0
16/07/2009 0:00,Shag Rock Island,Shag Rock East,1,RCTA,HC,SI,HCBR,SI,SI,SI,SI,SI,SI,RC,RC,HCBR,HCBR,SC,SI,SI,RC,SI,SI,HCM,RB,SI,SI,HC,RC,SD,SD,HCBR,SD,RC,SI,RC,SC,HCE,SCZ,HC,RCTA,HCBR,SCZ,SCZ,RB,SCZ,HCE,RC,OT,OT,OT,RC,RC,RB,HCE,SI,SI,RB,RB,SD,SI,SI,RC,RC,SI,SPE,RCTA,HCE,RCTA,RCTA,RCTA,RCTA,HC,HCBR,SI,SI,SI,SI,SI,RCTA,RCTA,RCTA,HCBR,RC,SI,SI,SI,SI,SI,SI,RCTA,OT,HCE,HCE,HCP,RC,HCBR,SI,RCTA,HC,RC,RCTA,RCTA,RCTA,RCTA,RC,HCM,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,HCP,SI,HCBR,RCTA,RCTA,RCTA,RCTA,HC,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,HCM,RCTA,SC,SC,SCZ,HCF,RCTA,RCTA,HCF,RCTA,SC,RCTA,HC,RCTA,RCTA,SC,SC,SC,RCTA,RCTA,SC,SC,SC,SI,HCBR,HCBR,RCTA,RCTA,SC,RCTA,RCTA,SI,RCTA,RCTA,SC,HCF,16,13,11,7
26/11/2011 0:00,Shag Rock Island,Shag Rock West,1,RCTA,RCTA,RCTA,RCCA,HCE,SC,RCTA,RCTA,SC,RCTA,SC,SD,RCTA,SC,RB,SD,RCTA,RCTA,RCTA,HCBR,NIA,NIA,SD,NIA,NIA,SD,NIA,NIA,NIA,RCTA,RC,RCTA,NIA,NIA,NIA,NIA,RC,NIA,NIA,NIA,RCTA,RCTA,RCTA,NIA,RCTA,NIA,RCTA,SC,RCTA,NIA,RCTA,NIA,NIA,SC,SD,SC,SC,SC,HCBR,RCTA,RCTA,SD,RC,HCBR,RC,RCCA,SD,HCBR,RCTA,RCTA,RCTA,SC,SC,RCTA,RCTA,HCBR,SC,RCTA,RCTA,SC,RCTA,RCTA,RCTA,NIA,NIA,RCTA,RCTA,NIA,HCE,RCTA,RCTA,RCTA,RCTA,SC,NIA,NIA,NIA,RCCA,SC,SC,RCTA,HCBR,NIA,RCTA,SD,RCTA,SC,NIA,SD,HCBR,OT,RCTA,HCBR,HCBR,NIA,NIA,HCBR,NIA,RCTA,RCTA,NIA,NIA,NIA,RB,OT,NIA,NIA,RCTA,RCTA,RCTA,SP,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,HCBR,NIA,RCTA,HCBR,HCBR,HCE,SI,SI,RCTA,RB,RCTA,RCTA,SC,HCBR,NIA,RCTA,NIA,RCTA,RCTA,NIA,RCTA,2,0,0,0
12/09/2015 0:00,Shag Rock Island,Shag Rock West,1,RCTA,SC,RCTA,RCTA,SC,RCTA,SC,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,HCBR,NIA,RCTA,RCTA,NIA,NIA,NIA,NIA,HCBR,NIA,NIA,RCTA,NIA,NIA,NIA,NIA,RCTA,HCF,HCF,NIA,NIA,RCTA,RCTA,NIA,NIA,NIA,RCTA,RCTA,NIA,NIA,NIA,NIA,NIA,NIA,RCTA,NIA,RCCA,NIA,NIA,SD,RCTA,NIA,RCTA,RCTA,HCM,RCTA,RCTA,RCTA,RCTA,RCTA,NIA,RCTA,RCTA,RCTA,RCTA,NIA,RCTA,HCBR,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,HCBR,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,NIA,RCTA,RCTA,RCTA,RCTA,RCTA,HCBR,RCTA,RCTA,RCTA,RCTA,RB,RCTA,RCTA,RCTA,NIA,NIA,RCTA,RCTA,NIA,RB,RB,RB,OT,OT,OT,RB,RB,RB,RB,NIA,NIA,RB,RCTA,NIA,RCTA,RCTA,NIA,RCTA,RB,NIA,RCTA,RCTA,RCTA,RCTA,RCTA,NIA,NIA,RB,NIA,RCTA,NIA,RCTA,NIA,RCTA,RCTA,RCTA,RCTA,RCTA,HCBR,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,0,0,0,0
24/08/2013 0:00,Shag Rock Island,Shag Rock West,1,NIA,NIA,RCTA,RCTA,RCTA,RCTA,RCTA,NIA,NIA,RCTA,RCTA,NIA,HC,RCTA,NIA,NIA,RCTA,RCTA,RCTA,NIA,NIA,NIA,NIA,NIA,NIA,RC,HCP,HCP,NIA,NIA,NIA,RCTA,RCTA,NIA,HCP,NIA,NIA,NIA,NIA,NIA,RCTA,RCTA,RCTA,NIA,NIA,RB,NIA,NIA,NIA,NIA,RCTA,RCTA,NIA,NIA,NIA,NIA,NIA,HCP,NIA,NIA,NIA,RCTA,RB,RCTA,RCTA,RCTA,RCTA,OT,NIA,RCTA,NIA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,NIA,RCTA,NIA,NIA,RCTA,NIA,RCTA,NIA,RCTA,RCTA,NIA,OT,RCTA,NIA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RB,OT,RB,RCTA,RCTA,RCTA,NIA,RCTA,RB,NIA,RCTA,RCTA,NIA,NIA,RB,NIA,NIA,NIA,NIA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,HCP,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,SC,NIA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RB,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,HC,RCTA,0,0,0,0
